"|","|__id","|__name","|__members","|__sp","|__buy_average","|__buy_quantity","|__sell_average","|__sell_quantity","|__overall_average","|__overall_quantity"
"10336","10336","3rd age vambraces","True","50500","0","0","0","0","0","0"
"10338","10338","3rd age robe top","True","50800","0","0","0","0","0","0"
"10340","10340","3rd age robe","True","50600","0","0","0","0","0","0"
"2150","2150","Swamp toad","True","2","0","0","0","0","0","0"
"10342","10342","3rd age mage hat","True","50400","0","0","0","0","0","0"
"2152","2152","Toad's legs","True","2","0","0","0","0","0","0"
"10344","10344","3rd age amulet","True","50500","0","0","31500000","1","31500000","1"
"10346","10346","3rd age platelegs","True","200000","0","0","0","0","0","0"
"10348","10348","3rd age platebody","True","200000","0","0","0","0","0","0"
"10350","10350","3rd age full helmet","True","90000","0","0","0","0","0","0"
"10352","10352","3rd age kiteshield","True","180000","0","0","0","0","0","0"
"2162","2162","King worm","True","2","0","0","0","0","0","0"
"10354","10354","Amulet of glory (t4)","True","17625","0","0","0","0","0","0"
"2164","2164","Batta tin","True","10","0","0","0","0","0","0"
"2165","2165","Crunchy tray","True","10","0","0","0","0","0","0"
"2166","2166","Gnomebowl mould","True","10","0","0","0","0","0","0"
"2167","2167","Gianne's cook book","True","2","0","0","0","0","0","0"
"2169","2169","Gnome spice","True","2","0","0","0","0","0","0"
"10362","10362","Amulet of glory (t)","True","17625","0","0","0","0","0","0"
"2171","2171","Gianne dough","True","2","0","0","0","0","0","0"
"10364","10364","Strength amulet (t)","False","2025","18050","2","16492","1","17530","3"
"10366","10366","Amulet of magic (t)","False","900","0","0","0","0","0","0"
"10368","10368","Zamorak bracers","True","4000","0","0","44000","1","44000","1"
"10370","10370","Zamorak d'hide","True","13000","649802","2","632564","1","644056","3"
"10372","10372","Zamorak chaps","True","6000","322999","1","319003","1","321001","2"
"10374","10374","Zamorak coif","True","2000","75131","4","70393","2","73551","6"
"10376","10376","Guthix bracers","True","6000","0","0","0","0","0","0"
"2185","2185","Chocolate bomb","True","2","0","0","0","0","0","0"
"10378","10378","Guthix d'hide","True","13000","288000","1","0","0","288000","1"
"2187","2187","Tangled toad's legs","True","2","0","0","0","0","0","0"
"10380","10380","Guthix chaps","True","6000","218999","1","0","0","218999","1"
"10382","10382","Guthix coif","True","2000","0","0","78275","1","78275","1"
"2191","2191","Worm hole","True","2","0","0","0","0","0","0"
"10384","10384","Saradomin bracers","True","4000","28500","1","25990","1","27245","2"
"10386","10386","Saradomin d'hide","True","13000","611668","3","591025","2","603411","5"
"2195","2195","Veg ball","True","2","0","0","0","0","0","0"
"10388","10388","Saradomin chaps","True","6000","300000","2","285004","2","292502","4"
"10390","10390","Saradomin coif","True","2000","78000","2","70760","2","74380","4"
"10392","10392","A powdered wig","True","2000","0","0","0","0","0","0"
"10394","10394","Flared trousers","True","2000","0","0","0","0","0","0"
"2203","2203","Rock-climbing boots","True","1","0","0","0","0","0","0"
"10396","10396","Pantaloons","True","2000","0","0","0","0","0","0"
"2205","2205","Worm crunchies","True","2","0","0","0","0","0","0"
"10398","10398","Sleeping cap","True","2000","0","0","0","0","0","0"
"10400","10400","Black elegant shirt","True","2000","11651","1","0","0","11651","1"
"2209","2209","Chocchip crunchies","True","2","0","0","0","0","0","0"
"10402","10402","Black elegant legs","True","2000","2693","1","0","0","2693","1"
"10404","10404","Red elegant shirt","True","2000","0","0","0","0","0","0"
"2213","2213","Spicy crunchies","True","2","0","0","0","0","0","0"
"10406","10406","Red elegant legs","True","2000","0","0","0","0","0","0"
"10408","10408","Blue elegant shirt","True","2000","0","0","0","0","0","0"
"2217","2217","Toad crunchies","True","2","3443","1","0","0","3443","1"
"10410","10410","Blue elegant legs","True","2000","0","0","0","0","0","0"
"2219","2219","Premade w'm batta","True","120","0","0","0","0","0","0"
"10412","10412","Green elegant shirt","True","2000","0","0","0","0","0","0"
"2221","2221","Premade t'd batta","True","120","0","0","0","0","0","0"
"10414","10414","Green elegant legs","True","2000","0","0","0","0","0","0"
"2223","2223","Premade c+t batta","True","120","0","0","0","0","0","0"
"10416","10416","Purple elegant shirt","True","2000","0","0","0","0","0","0"
"2225","2225","Premade fr't batta","True","120","0","0","0","0","0","0"
"10418","10418","Purple elegant legs","True","2000","0","0","0","0","0","0"
"2227","2227","Premade veg batta","True","120","0","0","0","0","0","0"
"10420","10420","White elegant blouse","True","2000","3375","1","0","0","3375","1"
"2229","2229","Premade choc bomb","True","160","0","0","0","0","0","0"
"10422","10422","White elegant skirt","True","2000","0","0","0","0","0","0"
"2231","2231","Premade ttl","True","160","0","0","0","0","0","0"
"10424","10424","Red elegant blouse","True","2000","0","0","0","0","0","0"
"2233","2233","Premade worm hole","True","150","0","0","0","0","0","0"
"10426","10426","Red elegant skirt","True","2000","0","0","0","0","0","0"
"2235","2235","Premade veg ball","True","150","0","0","0","0","0","0"
"10428","10428","Blue elegant blouse","True","2000","0","0","0","0","0","0"
"2237","2237","Premade w'm crun'","True","85","0","0","0","0","0","0"
"10430","10430","Blue elegant skirt","True","2000","0","0","0","0","0","0"
"2239","2239","Premade ch' crunch","True","85","0","0","0","0","0","0"
"10432","10432","Green elegant blouse","True","2000","0","0","0","0","0","0"
"2241","2241","Premade s'y crunch","True","85","0","0","0","0","0","0"
"10434","10434","Green elegant skirt","True","2000","0","0","0","0","0","0"
"2243","2243","Premade t'd crunch","True","85","0","0","0","0","0","0"
"10436","10436","Purple elegant blouse","True","2000","0","0","0","0","0","0"
"10438","10438","Purple elegant skirt","True","2000","0","0","0","0","0","0"
"10440","10440","Saradomin crozier","True","5000","0","0","0","0","0","0"
"10442","10442","Guthix crozier","True","5000","0","0","0","0","0","0"
"10444","10444","Zamorak crozier","True","5000","0","0","0","0","0","0"
"2253","2253","Worm batta","True","1","0","0","0","0","0","0"
"10446","10446","Saradomin cloak","True","2000","55000","2","0","0","55000","2"
"2255","2255","Toad batta","True","2","0","0","0","0","0","0"
"10448","10448","Guthix cloak","True","2000","25000","1","14808","2","18205","3"
"10450","10450","Zamorak cloak","True","2000","0","0","35000","1","35000","1"
"2259","2259","Cheese+tom batta","True","2","0","0","0","0","0","0"
"10452","10452","Saradomin mitre","True","5000","0","0","0","0","0","0"
"10454","10454","Guthix mitre","True","5000","0","0","12000","2","12000","2"
"10456","10456","Zamorak mitre","True","5000","0","0","19888","1","19888","1"
"10458","10458","Saradomin robe top","True","7000","0","0","0","0","0","0"
"10460","10460","Zamorak robe top","True","7000","0","0","292501","1","292501","1"
"10462","10462","Guthix robe top","True","7000","0","0","120000","1","120000","1"
"10464","10464","Saradomin robe legs","True","7000","0","0","0","0","0","0"
"10466","10466","Guthix robe legs","True","7000","0","0","66053","1","66053","1"
"10468","10468","Zamorak robe legs","True","7000","0","0","161000","1","161000","1"
"2277","2277","Fruit batta","True","2","0","0","0","0","0","0"
"10470","10470","Saradomin stole","True","2500","0","0","0","0","0","0"
"10472","10472","Guthix stole","True","2500","0","0","0","0","0","0"
"2281","2281","Vegetable batta","True","2","0","0","0","0","0","0"
"10474","10474","Zamorak stole","True","2500","0","0","0","0","0","0"
"2283","2283","Pizza base","False","4","228","1","0","0","228","1"
"10476","10476","Purple sweets","True","15","0","0","3505","51","3505","51"
"2289","2289","Plain pizza","False","40","0","0","559","12","559","12"
"2293","2293","Meat pizza","False","50","0","0","1","1","1","1"
"2297","2297","Anchovy pizza","False","60","707","100","706","2113","706","2213"
"2301","2301","Pineapple pizza","True","100","746","500","745","610","745","1110"
"10496","10496","Polished buttons","True","1","0","0","100","7","100","7"
"2307","2307","Bread dough","False","4","0","0","0","0","0","0"
"2309","2309","Bread","False","12","63","18","0","0","63","18"
"2313","2313","Pie dish","False","3","50","1000","0","0","50","1000"
"2315","2315","Pie shell","False","4","500","741","0","0","500","741"
"2317","2317","Uncooked apple pie","False","16","0","0","0","0","0","0"
"2319","2319","Uncooked meat pie","False","8","0","0","0","0","0","0"
"2321","2321","Uncooked berry pie","False","6","0","0","0","0","0","0"
"2323","2323","Apple pie","False","30","131","6","0","0","131","6"
"2325","2325","Redberry pie","False","12","530","4","0","0","530","4"
"2327","2327","Meat pie","False","15","0","0","0","0","0","0"
"2337","2337","Raw oomlie","True","10","0","0","0","0","0","0"
"2341","2341","Wrapped oomlie","True","16","4900","1","0","0","4900","1"
"2343","2343","Cooked oomlie wrap","True","35","8000","1","0","0","8000","1"
"2347","2347","Hammer","False","1","53","28","47","7","52","35"
"2349","2349","Bronze bar","False","8","208","6833","208","103","208","6936"
"2351","2351","Iron bar","False","28","125","7034","124","545","125","7579"
"2353","2353","Steel bar","False","100","445","62912","436","12241","444","75153"
"2355","2355","Silver bar","False","150","97","5","0","0","97","5"
"2357","2357","Gold bar","False","300","93","25450","96","17761","94","43211"
"2359","2359","Mithril bar","False","300","675","8631","678","20033","677","28664"
"2361","2361","Adamantite bar","False","640","0","0","2022","10498","2022","10498"
"2363","2363","Runite bar","False","5000","12453","7000","12441","12094","12445","19094"
"2366","2366","Shield left half","True","110000","0","0","65600","3","65600","3"
"2368","2368","Shield right half","True","500000","0","0","0","0","0","0"
"2370","2370","Steel studs","True","150","0","0","0","0","0","0"
"10564","10564","Granite body","True","80000","51000","1","48300","2","49200","3"
"10589","10589","Granite helm","True","46000","0","0","37634","1","37634","1"
"2428","2428","Attack potion(4)","True","15","0","0","8","29","8","29"
"2430","2430","Restore potion(4)","True","110","90","1","75","1","82","2"
"2432","2432","Defence potion(4)","True","150","400","2","0","0","400","2"
"2434","2434","Prayer potion(4)","True","190","10459","4141","10444","5144","10450","9285"
"2436","2436","Super attack(4)","True","225","251","228","261","177","255","405"
"2438","2438","Fishing potion(4)","True","250","0","0","55","1","55","1"
"2440","2440","Super strength(4)","True","275","1169","143","1144","55","1162","198"
"2442","2442","Super defence(4)","True","330","599","28","620","2","600","30"
"2444","2444","Ranging potion(4)","True","360","758","3998","740","761","755","4759"
"2446","2446","Antipoison(4)","False","360","211","52","201","34","207","86"
"2448","2448","Superantipoison(4)","True","360","299","334","259","235","283","569"
"2450","2450","Zamorak brew(4)","True","200","0","0","0","0","0","0"
"2452","2452","Antifire potion(4)","True","330","140","301","148","1","140","302"
"2454","2454","Antifire potion(3)","True","264","0","0","0","0","0","0"
"2456","2456","Antifire potion(2)","True","198","50","30","0","0","50","30"
"2458","2458","Antifire potion(1)","True","132","0","0","0","0","0","0"
"2460","2460","Assorted flowers","True","100","54","1","0","0","54","1"
"2462","2462","Red flowers","True","100","20","1","0","0","20","1"
"2464","2464","Blue flowers","True","100","0","0","0","0","0","0"
"2466","2466","Yellow flowers","True","100","0","0","0","0","0","0"
"2468","2468","Purple flowers","True","100","0","0","0","0","0","0"
"2470","2470","Orange flowers","True","100","0","0","0","0","0","0"
"2472","2472","Mixed flowers","True","100","0","0","0","0","0","0"
"2474","2474","White flowers","True","100","0","0","0","0","0","0"
"2476","2476","Black flowers","True","100","0","0","44000","3","44000","3"
"2481","2481","Lantadyme","True","68","0","0","0","0","0","0"
"2483","2483","Lantadyme potion (unf)","True","68","1697","5372","0","0","1697","5372"
"2485","2485","Grimy lantadyme","True","23","0","0","1531","504","1531","504"
"2487","2487","Blue d'hide vamb","True","3000","1710","1","1486","5","1523","6"
"2489","2489","Red d'hide vamb","True","3600","1817","3","1791","14","1795","17"
"2491","2491","Black d'hide vamb","True","4320","2539","56","2377","119","2429","175"
"2493","2493","Blue d'hide chaps","True","4320","2472","2","2260","8","2302","10"
"2495","2495","Red d'hide chaps","True","5180","2878","11","2750","27","2787","38"
"2497","2497","Black d'hide chaps","True","6220","5795","393","5393","192","5663","585"
"2499","2499","Blue d'hide body","True","9360","5216","376","5138","3","5215","379"
"2501","2501","Red d'hide body","True","11230","6398","74","6200","8","6378","82"
"2503","2503","Black d'hide body","True","13480","7295","864","7491","271","7342","1135"
"2505","2505","Blue dragon leather","True","70","2077","2","2062","18152","2062","18154"
"2507","2507","Red dragon leather","True","90","2635","1","2835","5","2802","6"
"2509","2509","Black dragon leather","True","110","3200","22","3192","6560","3192","6582"
"2520","2520","Brown toy horsey","False","100","0","0","0","0","0","0"
"2522","2522","White toy horsey","False","100","0","0","0","0","0","0"
"2524","2524","Black toy horsey","False","100","0","0","25","3","25","3"
"2526","2526","Grey toy horsey","False","100","0","0","0","0","0","0"
"2550","2550","Ring of recoil","True","900","876","1072","865","377","873","1449"
"2552","2552","Ring of dueling(8)","True","1275","901","9440","868","2","901","9442"
"2568","2568","Ring of forging","False","2025","2500","1","1060","3","1420","4"
"2570","2570","Ring of life","True","3525","2006","3","1921","1","1984","4"
"2572","2572","Ring of wealth","True","17625","12027","1302","12025","712","12026","2014"
"2577","2577","Ranger boots","True","200","0","0","0","0","0","0"
"2579","2579","Wizard boots","True","200","325000","2","320999","1","323666","3"
"2581","2581","Robin hood hat","True","450","2301952","2","0","0","2301952","2"
"2583","2583","Black platebody (t)","False","3840","0","0","0","0","0","0"
"2585","2585","Black platelegs (t)","False","1920","0","0","0","0","0","0"
"2587","2587","Black full helm (t)","False","1056","0","0","0","0","0","0"
"2589","2589","Black kiteshield (t)","False","1632","36738","1","0","0","36738","1"
"2591","2591","Black platebody (g)","False","3840","0","0","0","0","0","0"
